ip,port,round,start_time,end_time,response,country
214.47.212.128,502,3,2023/7/24 10:20:51,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
74.70.194.221,502,3,2023/7/24 10:20:51,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
95.178.85.127,502,3,2023/7/24 10:20:51,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
1.52.218.172,503,3,2023/7/24 10:20:51,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
140.78.133.252,502,3,2023/7/24 10:20:51,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
80.169.56.134,502,3,2023/7/24 10:20:51,2023/7/24 10:20:52,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
214.238.36.243,502,3,2023/7/24 10:20:51,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
87.2.184.154,502,3,2023/7/24 10:20:51,2023/7/24 10:20:52,successful,China
209.174.151.33,502,3,2023/7/24 10:20:49,2023/7/24 10:20:52,java.net.SocketTimeoutException: connect timed out,China
158.145.116.119,502,3,2023/7/24 10:20:49,2023/7/24 10:20:52,java.net.SocketTimeoutException: connect timed out,China
195.107.37.82,502,3,2023/7/24 10:20:51,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
134.213.192.147,502,3,2023/7/24 10:20:50,2023/7/24 10:20:52,Does not matches the function code : 3,China
178.170.54.99,502,3,2023/7/24 10:20:47,2023/7/24 10:20:52,java.net.SocketTimeoutException: Read timed out,China
158.135.237.81,502,3,2023/7/24 10:20:49,2023/7/24 10:20:52,java.net.SocketTimeoutException: connect timed out,China
95.247.34.62,502,3,2023/7/24 10:20:52,2023/7/24 10:20:52,successful,China
216.103.184.56,502,3,2023/7/24 10:20:46,2023/7/24 10:20:52,java.net.SocketTimeoutException: Read timed out,China
6.19.71.27,502,3,2023/7/24 10:20:49,2023/7/24 10:20:52,java.net.SocketTimeoutException: connect timed out,China
76.37.214.3,502,3,2023/7/24 10:20:49,2023/7/24 10:20:52,java.net.SocketTimeoutException: connect timed out,China
48.214.5.133,502,3,2023/7/24 10:20:52,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
217.48.207.5,502,3,2023/7/24 10:20:49,2023/7/24 10:20:52,java.net.SocketTimeoutException: connect timed out,China
95.187.166.169,502,3,2023/7/24 10:20:52,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
214.80.219.127,502,3,2023/7/24 10:20:52,2023/7/24 10:20:52,ILLEGAL_FUNCTION: Exception Code = 1,China
137.13.110.155,503,3,2023/7/24 10:20:49,2023/7/24 10:20:52,java.net.SocketTimeoutException: connect timed out,China
181.123.34.86,502,3,2023/7/24 10:20:49,2023/7/24 10:20:52,java.net.SocketTimeoutException: connect timed out,China
140.3.27.83,502,3,2023/7/24 10:20:49,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
1.132.151.70,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
1.52.145.198,503,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
216.225.94.172,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,Collision: does not matches the transaction id,China
158.141.20.151,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
1.52.218.176,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
80.170.230.195,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
49.162.156.143,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
140.44.21.208,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
88.8.165.254,502,3,2023/7/24 10:20:47,2023/7/24 10:20:53,java.net.SocketTimeoutException: Read timed out,China
94.227.153.206,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,successful,China
87.2.184.153,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
94.211.64.139,503,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
200.56.175.228,502,3,2023/7/24 10:20:51,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
135.57.110.41,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
121.58.178.115,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
89.50.253.82,503,3,2023/7/24 10:20:48,2023/7/24 10:20:53,java.net.SocketTimeoutException: Read timed out,China
216.225.210.43,502,3,2023/7/24 10:20:53,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
158.146.106.100,502,3,2023/7/24 10:20:48,2023/7/24 10:20:53,java.net.SocketTimeoutException: Read timed out,China
1.41.80.238,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,successful,China
137.105.113.105,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
53.112.174.254,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
128.25.52.196,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
209.253.34.2,503,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.ConnectException: Connection refused: connect,China
86.54.94.179,502,3,2023/7/24 10:20:47,2023/7/24 10:20:53,java.net.SocketTimeoutException: Read timed out,China
74.70.193.182,502,3,2023/7/24 10:20:52,2023/7/24 10:20:53,ILLEGAL_FUNCTION: Exception Code = 1,China
113.204.212.115,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
205.207.52.26,502,3,2023/7/24 10:20:50,2023/7/24 10:20:53,java.net.SocketTimeoutException: connect timed out,China
220.236.125.238,502,3,2023/7/24 10:20:53,2023/7/24 10:20:53,Does not matches the function code : 3,China
135.90.14.109,502,3,2023/7/24 10:20:53,2023/7/24 10:20:53,Does not matches the function code : 3,China
94.237.29.87,502,3,2023/7/24 10:20:53,2023/7/24 10:20:53,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
173.4.129.157,502,3,2023/7/24 10:20:50,2023/7/24 10:20:54,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
95.244.210.253,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
143.3.100.162,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
140.78.133.254,502,3,2023/7/24 10:20:52,2023/7/24 10:20:54,ILLEGAL_FUNCTION: Exception Code = 1,China
137.42.166.114,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
1.52.151.118,502,3,2023/7/24 10:20:53,2023/7/24 10:20:54,successful,China
198.15.51.19,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
89.99.68.129,502,3,2023/7/24 10:20:53,2023/7/24 10:20:54,ILLEGAL_FUNCTION: Exception Code = 1,China
1.52.219.89,503,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
61.86.238.113,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
94.231.125.173,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
1.132.144.115,502,3,2023/7/24 10:20:53,2023/7/24 10:20:54,ILLEGAL_FUNCTION: Exception Code = 1,China
135.90.14.103,502,3,2023/7/24 10:20:53,2023/7/24 10:20:54,Does not matches the function code : 3,China
110.177.121.223,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
216.115.73.140,502,3,2023/7/24 10:20:53,2023/7/24 10:20:54,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
195.121.59.234,502,3,2023/7/24 10:20:52,2023/7/24 10:20:54,ILLEGAL_FUNCTION: Exception Code = 1,China
200.56.175.172,502,3,2023/7/24 10:20:53,2023/7/24 10:20:54,ILLEGAL_FUNCTION: Exception Code = 1,China
34.126.56.194,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
216.55.134.163,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
129.45.160.193,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
205.207.52.22,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
92.192.132.190,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
94.237.24.183,502,3,2023/7/24 10:20:53,2023/7/24 10:20:54,ILLEGAL_FUNCTION: Exception Code = 1,China
130.43.186.166,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
158.142.26.254,502,3,2023/7/24 10:20:52,2023/7/24 10:20:54,Unknown MEI type : 2,China
95.244.195.94,502,3,2023/7/24 10:20:54,2023/7/24 10:20:54,successful,China
83.198.35.131,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
130.56.254.20,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
168.163.33.118,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
66.185.153.182,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
6.24.193.226,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
44.215.58.103,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
86.197.211.216,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
129.215.174.218,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
140.120.197.59,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
127.165.113.231,502,3,2023/7/24 10:20:51,2023/7/24 10:20:54,java.net.SocketTimeoutException: connect timed out,China
16.226.207.210,502,3,2023/7/24 10:20:50,2023/7/24 10:20:54,Does not matches the function code : 3,China
6.23.53.17,502,3,2023/7/24 10:20:54,2023/7/24 10:20:54,Does not matches the function code : 3,China
91.154.182.194,502,3,2023/7/24 10:20:54,2023/7/24 10:20:54,ILLEGAL_FUNCTION: Exception Code = 1,China
216.233.28.30,502,3,2023/7/24 10:20:54,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
214.1.63.232,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
92.76.147.199,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
98.49.5.90,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
158.232.50.64,502,3,2023/7/24 10:20:49,2023/7/24 10:20:55,java.net.SocketTimeoutException: Read timed out,China
205.184.41.136,502,3,2023/7/24 10:20:54,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
163.158.100.2,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
134.231.139.100,502,3,2023/7/24 10:20:54,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
140.44.7.66,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
158.157.155.86,502,3,2023/7/24 10:20:51,2023/7/24 10:20:55,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
146.103.91.144,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
217.158.242.255,502,3,2023/7/24 10:20:49,2023/7/24 10:20:55,java.net.SocketTimeoutException: Read timed out,China
87.2.189.177,502,3,2023/7/24 10:20:50,2023/7/24 10:20:55,successful,China
158.132.219.27,502,3,2023/7/24 10:20:54,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
220.235.161.79,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,Does not matches the function code : 3,China
214.233.15.210,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
6.28.134.229,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,Does not matches the function code : 3,China
193.227.172.19,502,3,2023/7/24 10:20:49,2023/7/24 10:20:55,java.net.SocketTimeoutException: Read timed out,China
34.126.60.87,502,3,2023/7/24 10:20:54,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
94.65.223.143,502,3,2023/7/24 10:20:49,2023/7/24 10:20:55,java.net.SocketTimeoutException: Read timed out,China
65.250.195.177,502,3,2023/7/24 10:20:54,2023/7/24 10:20:55,"6 bytes expected, but 0 received.",China
220.235.161.93,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,Does not matches the function code : 3,China
158.140.178.187,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
209.174.151.67,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
34.158.152.255,502,3,2023/7/24 10:20:50,2023/7/24 10:20:55,java.net.SocketTimeoutException: Read timed out,China
222.21.145.162,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
44.215.166.199,502,3,2023/7/24 10:20:54,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
92.73.93.97,502,3,2023/7/24 10:20:50,2023/7/24 10:20:55,java.net.SocketTimeoutException: Read timed out,China
209.174.151.8,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,successful,China
95.247.32.237,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
81.115.109.103,502,3,2023/7/24 10:20:50,2023/7/24 10:20:55,java.net.SocketTimeoutException: Read timed out,China
110.85.136.131,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
76.27.17.202,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
91.154.182.196,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
134.92.91.147,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,ILLEGAL_FUNCTION: Exception Code = 1,China
146.122.14.128,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
217.48.205.44,503,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
158.232.3.74,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,successful,China
94.65.223.226,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,Does not matches the function code : 3,China
96.222.53.161,502,3,2023/7/24 10:20:49,2023/7/24 10:20:55,java.net.SocketTimeoutException: Read timed out,China
65.248.64.50,502,3,2023/7/24 10:20:55,2023/7/24 10:20:55,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
214.80.219.236,502,3,2023/7/24 10:20:52,2023/7/24 10:20:55,java.net.SocketTimeoutException: connect timed out,China
181.96.236.112,502,3,2023/7/24 10:20:52,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
88.8.153.54,502,3,2023/7/24 10:20:52,2023/7/24 10:20:56,Does not matches the function code : 3,China
132.147.18.160,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,UNKNOWN_EXCEPTION: Exception Code = 256,China
140.25.165.155,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
222.14.93.75,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
94.65.223.202,502,3,2023/7/24 10:20:50,2023/7/24 10:20:56,java.net.SocketTimeoutException: Read timed out,China
216.221.98.76,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,UNKNOWN_EXCEPTION: Exception Code = 256,China
158.142.57.23,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,"6 bytes expected, but 0 received.",China
34.126.56.38,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
157.236.238.172,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
95.247.125.32,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,successful,China
53.112.218.222,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.ConnectException: Connection refused: connect,China
91.150.213.186,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
158.140.30.165,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
81.110.189.160,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
1.52.218.170,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
132.11.224.5,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,successful,China
1.52.173.219,502,3,2023/7/24 10:20:54,2023/7/24 10:20:56,java.net.SocketException: Connection reset,China
1.52.150.214,503,3,2023/7/24 10:20:54,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
92.81.161.129,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
1.132.154.30,502,3,2023/7/24 10:20:54,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
140.115.205.30,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
1.41.80.239,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,successful,China
200.56.175.173,502,3,2023/7/24 10:20:54,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
214.47.75.232,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,successful,China
146.122.14.129,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
94.208.76.87,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
217.147.191.241,502,3,2023/7/24 10:20:49,2023/7/24 10:20:56,java.net.SocketTimeoutException: Read timed out,China
158.232.3.73,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,successful,China
44.158.212.57,503,3,2023/7/24 10:20:50,2023/7/24 10:20:56,java.net.SocketTimeoutException: Read timed out,China
132.11.220.59,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,successful,China
121.58.178.113,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
180.236.163.221,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,ILLEGAL_DATA_ADDRESS: Exception Code = 2,China
65.248.13.174,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
94.31.117.197,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,successful,China
95.247.96.69,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,successful,China
91.141.228.100,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
34.158.155.103,502,3,2023/7/24 10:20:55,2023/7/24 10:20:56,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
158.132.45.58,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
128.25.52.211,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
209.33.69.13,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
34.126.60.102,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
75.96.224.72,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
113.204.212.112,502,3,2023/7/24 10:20:53,2023/7/24 10:20:56,java.net.SocketTimeoutException: connect timed out,China
93.168.157.162,502,3,2023/7/24 10:20:54,2023/7/24 10:20:56,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
1.52.218.132,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
1.52.184.74,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
92.81.161.131,502,3,2023/7/24 10:20:56,2023/7/24 10:20:56,ILLEGAL_FUNCTION: Exception Code = 1,China
173.229.234.9,502,3,2023/7/24 10:20:54,2023/7/24 10:20:57,java.net.SocketTimeoutException: connect timed out,China
180.236.163.222,502,3,2023/7/24 10:20:56,2023/7/24 10:20:57,ILLEGAL_DATA_ADDRESS: Exception Code = 2,China
217.71.12.102,502,3,2023/7/24 10:20:55,2023/7/24 10:20:57,UNKNOWN_EXCEPTION: Exception Code = 256,China
193.163.95.7,502,3,2023/7/24 10:20:54,2023/7/24 10:20:57,java.net.SocketTimeoutException: connect timed out,China
